time_ms,time_iso,open,high,low,close,volume_base,volume_quote
1779943500000,2026-05-28T04:45:00.000Z,73155.4,73165.7,73060,73151.5,273.6924,20013669.34429
1779944400000,2026-05-28T05:00:00.000Z,73151.5,73151.5,72953.2,72995.8,328.0105,23956150.83763
1779945300000,2026-05-28T05:15:00.000Z,72995.8,73011.6,72893.3,72924,361.074,26341361.75212
1779946200000,2026-05-28T05:30:00.000Z,72924,73043.8,72893.4,73007,298.6251,21791734.38991
1779947100000,2026-05-28T05:45:00.000Z,73007,73043.6,72879.4,72961.2,249.2713,18190131.25561
1779948000000,2026-05-28T06:00:00.000Z,72961.2,73008.6,72929.1,72967.9,203.6568,14861016.15032
1779948900000,2026-05-28T06:15:00.000Z,72967.9,73004.6,72840,72910,432.7935,31570101.42729
1779949800000,2026-05-28T06:30:00.000Z,72910,72928.1,72732.9,72889.6,433.7559,31581189.38058
1779950700000,2026-05-28T06:45:00.000Z,72889.6,73189.9,72889.5,73175.1,723.3418,52878108.3877
1779951600000,2026-05-28T07:00:00.000Z,73175.1,73210,73122.3,73189.5,316.1101,23131457.03345
1779952500000,2026-05-28T07:15:00.000Z,73189.5,73310.2,73189.5,73230.6,392.7893,28774288.02679
1779953400000,2026-05-28T07:30:00.000Z,73230.6,73490.1,73230.6,73460,588.2964,43176681.26202
1779954300000,2026-05-28T07:45:00.000Z,73460,73475.7,73355,73460.1,276.6616,20308339.16483
1779955200000,2026-05-28T08:00:00.000Z,73460.1,73476.3,73311,73419.9,280.9255,20616480.48589
1779956100000,2026-05-28T08:15:00.000Z,73419.9,73420,73190.1,73239.9,437.34,32046749.68256
1779957000000,2026-05-28T08:30:00.000Z,73239.9,73280,73175.6,73259,303.6217,22237068.58355
1779957900000,2026-05-28T08:45:00.000Z,73259,73356.5,73196.3,73286.9,487.7404,35745272.88285
1779958800000,2026-05-28T09:00:00.000Z,73286.9,73368,73225.1,73279.5,214.6192,15732622.12903
1779959700000,2026-05-28T09:15:00.000Z,73279.5,73387.5,73269,73373.9,175.0594,12840885.08658
1779960600000,2026-05-28T09:30:00.000Z,73373.9,73483.2,73330.5,73461,525.6072,38601460.19525
1779961500000,2026-05-28T09:45:00.000Z,73461,73535,73460,73512.9,462.658,34011640.83076
1779962400000,2026-05-28T10:00:00.000Z,73512.9,73597.3,73466.1,73549.8,285.4393,20986544.02865
1779963300000,2026-05-28T10:15:00.000Z,73549.8,73553.3,73313.7,73399.3,349.8182,25678971.13303
1779964200000,2026-05-28T10:30:00.000Z,73399.3,73485,73373.7,73479.1,130.2118,9562137.30528
1779965100000,2026-05-28T10:45:00.000Z,73479.1,73573.1,73342.9,73367.8,318.1386,23366070.40434
1779966000000,2026-05-28T11:00:00.000Z,73367.8,73432.9,73308.3,73409.6,332.5566,24400319.92852
1779966900000,2026-05-28T11:15:00.000Z,73409.6,73428.7,73302,73329.6,133.6952,9807631.50126
1779967800000,2026-05-28T11:30:00.000Z,73329.6,73450,73280,73450,124.2294,9111693.47561
1779968700000,2026-05-28T11:45:00.000Z,73450,73504.2,73397.4,73473.7,159.4603,11713976.01813
1779969600000,2026-05-28T12:00:00.000Z,73473.7,73490,73366,73366,155.2944,11403065.75268
1779970500000,2026-05-28T12:15:00.000Z,73366,73385.8,73208.3,73348,436.5113,31995391.33271
1779971400000,2026-05-28T12:30:00.000Z,73348,73521.9,73320,73451.7,517.2492,37989747.05692
1779972300000,2026-05-28T12:45:00.000Z,73451.7,73560.7,73444.3,73491.2,265.5289,19519054.76623
1779973200000,2026-05-28T13:00:00.000Z,73491.2,73545,73299.8,73303.7,351.0201,25764440.47966
1779974100000,2026-05-28T13:15:00.000Z,73303.7,73303.8,72931.7,73130.9,1244.7404,91030587.61681
1779975000000,2026-05-28T13:30:00.000Z,73130.9,73138.3,72739.1,72756.9,1522.5976,110968853.63841
1779975900000,2026-05-28T13:45:00.000Z,72756.9,73061,72756.9,72990.4,1102.6233,80421751.80481
1779976800000,2026-05-28T14:00:00.000Z,72990.4,73321.8,72550.1,73290.9,3088.6526,224991282.14522
1779977700000,2026-05-28T14:15:00.000Z,73290.9,73552,72860,72944.6,2177.4223,159470514.25044
1779978600000,2026-05-28T14:30:00.000Z,72944.6,73031.1,72765,72830.5,1307.0265,95292562.22764
1779979500000,2026-05-28T14:45:00.000Z,72830.5,73018,72661.4,72997.9,1121.4671,81711611.41243
1779980400000,2026-05-28T15:00:00.000Z,72997.9,73150,72824.4,72840,816.1001,59572711.24684
1779981300000,2026-05-28T15:15:00.000Z,72840,72948.7,72660.2,72937.4,768.4698,55912920.7804
1779982200000,2026-05-28T15:30:00.000Z,72937.4,72994.9,72804.8,72994.9,331.7386,24181418.81579
1779983100000,2026-05-28T15:45:00.000Z,72994.9,73047.1,72859.3,72902.3,449.8099,32808229.37518
1779984000000,2026-05-28T16:00:00.000Z,72902.3,73150,72701.9,73074.6,950.1264,69319248.04434
1779984900000,2026-05-28T16:15:00.000Z,73074.6,73290.3,73020,73124.2,617.9873,45207169.08137
1779985800000,2026-05-28T16:30:00.000Z,73124.2,73330.9,73124.2,73329.2,283.0147,20724941.28077
1779986700000,2026-05-28T16:45:00.000Z,73329.2,73421,73250,73417.6,533.2547,39115970.60994
1779987600000,2026-05-28T17:00:00.000Z,73417.6,73474,73286.1,73455.9,438.3233,32172027.84971
1779988500000,2026-05-28T17:15:00.000Z,73455.9,73460,73277,73329.9,359.844,26402509.91915
1779989400000,2026-05-28T17:30:00.000Z,73329.9,73501.6,73300.5,73434.6,286.4075,21036379.53609
1779990300000,2026-05-28T17:45:00.000Z,73434.6,73700,73434.5,73512.2,931.243,68534824.71388
1779991200000,2026-05-28T18:00:00.000Z,73512.2,73700,73488.8,73600.1,553.0233,40695372.78367
1779992100000,2026-05-28T18:15:00.000Z,73600.1,73704.7,73542,73552.3,335.439,24698778.54084
1779993000000,2026-05-28T18:30:00.000Z,73552.3,73649,73540,73574.1,151.0135,11111620.2643
1779993900000,2026-05-28T18:45:00.000Z,73574.1,73699,73540.1,73624,149.9517,11041905.07181
1779994800000,2026-05-28T19:00:00.000Z,73624,73624,73412.5,73444.8,295.0067,21680142.50001
1779995700000,2026-05-28T19:15:00.000Z,73444.8,73530,73390,73530,174.6209,12828495.07189
1779996600000,2026-05-28T19:30:00.000Z,73530,73565.6,73385,73404.3,248.7494,18266685.08048
1779997500000,2026-05-28T19:45:00.000Z,73404.3,73491.9,73343.6,73387.2,387.5664,28457758.96806
1779998400000,2026-05-28T20:00:00.000Z,73387.2,73519.9,73203.3,73410,759.3824,55704602.87431
1779999300000,2026-05-28T20:15:00.000Z,73410,73637.5,73400,73621.6,252.3937,18561893.06945
1780000200000,2026-05-28T20:30:00.000Z,73621.6,73689.4,73580,73665.4,214.4568,15791963.05347
1780001100000,2026-05-28T20:45:00.000Z,73665.4,73665.4,73536.8,73547,215.0625,15825666.47674
1780002000000,2026-05-28T21:00:00.000Z,73547,73687.8,73521,73663.8,148.0858,10897884.25591
1780002900000,2026-05-28T21:15:00.000Z,73663.8,73704.7,73640,73658.9,322.0254,23731707.97488
