time,open,high,low,close,volume
2025-11-25 17:30:00,87494.41,87969.54,87470.76,87943.08,32.958364
2025-11-25 17:35:00,87943.08,88083.39,87825.0,88030.91,31.178513
2025-11-25 17:40:00,88030.91,88159.63,87914.81,87944.32,24.442158
2025-11-25 17:45:00,87944.32,87978.88,87730.0,87837.09,10.533545
2025-11-25 17:50:00,87837.09,87979.99,87804.01,87805.0,12.891265
2025-11-25 17:55:00,87805.0,87805.0,87616.0,87629.99,11.525785
2025-11-25 18:00:00,87629.99,87680.01,87530.01,87606.42,14.158742
2025-11-25 18:05:00,87606.42,87794.94,87606.42,87765.48,12.786714
2025-11-25 18:10:00,87765.48,87796.29,87636.9,87636.9,8.852462
2025-11-25 18:15:00,87636.9,87750.0,87600.01,87749.99,11.611087
2025-11-25 18:20:00,87749.99,87838.77,87706.24,87727.86,12.305279
2025-11-25 18:25:00,87727.86,87727.86,87569.0,87649.52,9.843191
2025-11-25 18:30:00,87649.52,87720.0,87644.83,87645.64,7.340704
2025-11-25 18:35:00,87645.64,87645.64,87450.37,87474.83,31.301086
2025-11-25 18:40:00,87474.83,87623.53,87457.4,87519.77,12.087839
2025-11-25 18:45:00,87519.77,87640.51,87510.79,87607.41,8.226952
2025-11-25 18:50:00,87607.41,87645.06,87490.0,87516.22,13.155155
2025-11-25 18:55:00,87516.22,87516.22,87229.52,87236.26,13.206241
2025-11-25 19:00:00,87236.26,87340.0,86941.18,86941.19,17.316051
2025-11-25 19:05:00,86941.19,87140.0,86766.29,86795.34,75.726486
2025-11-25 19:10:00,86795.34,86976.69,86765.0,86960.0,13.542413
2025-11-25 19:15:00,86960.0,86960.0,86475.15,86475.15,39.335919
2025-11-25 19:20:00,86475.15,86518.4,86278.36,86390.0,24.183607
2025-11-25 19:25:00,86390.0,86401.47,86215.65,86295.16,20.179656
2025-11-25 19:30:00,86295.16,86430.0,86190.0,86410.01,15.848929
2025-11-25 19:35:00,86410.01,86410.01,86193.15,86293.8,9.949852
2025-11-25 19:40:00,86293.8,86640.0,86280.01,86630.0,16.02233
2025-11-25 19:45:00,86630.0,86699.98,86570.01,86655.22,11.627335
2025-11-25 19:50:00,86655.22,86907.98,86655.22,86882.21,9.251602
2025-11-25 19:55:00,86882.21,86920.0,86790.01,86885.52,10.118243
2025-11-25 20:00:00,86885.52,86954.69,86773.01,86790.21,13.541983
2025-11-25 20:05:00,86790.21,86988.85,86710.32,86912.29,12.084742
2025-11-25 20:10:00,86912.29,87125.0,86819.91,87101.7,15.818377
2025-11-25 20:15:00,87101.7,87142.8,87021.91,87060.01,7.10416
2025-11-25 20:20:00,87060.01,87142.85,86900.28,86900.29,6.492045
2025-11-25 20:25:00,86900.29,87109.99,86896.0,87051.0,10.709103
2025-11-25 20:30:00,87051.0,87359.68,87050.01,87211.03,19.211393
2025-11-25 20:35:00,87211.03,87269.78,87116.43,87181.94,6.691411
2025-11-25 20:40:00,87181.94,87219.9,87117.01,87195.6,6.57908
2025-11-25 20:45:00,87195.6,87379.6,87136.29,87356.4,19.584905
2025-11-25 20:50:00,87356.4,87488.09,87280.01,87318.6,21.482341
2025-11-25 20:55:00,87318.6,87460.0,87318.6,87377.77,14.774728
2025-11-25 21:00:00,87377.77,87449.99,87254.01,87334.27,29.631687
2025-11-25 21:05:00,87334.27,87359.69,87117.0,87121.56,19.461496
2025-11-25 21:10:00,87121.56,87230.0,87111.0,87177.75,8.588488
2025-11-25 21:15:00,87177.75,87398.75,87177.75,87275.21,11.230275
2025-11-25 21:20:00,87275.21,87369.99,87227.62,87320.0,5.681311
2025-11-25 21:25:00,87320.0,87383.72,87290.0,87294.63,4.826838
2025-11-25 21:30:00,87294.63,87352.12,87055.03,87060.63,17.103508
2025-11-25 21:35:00,87060.63,87136.34,87060.63,87117.35,8.526527
2025-11-25 21:40:00,87117.35,87290.0,87117.35,87186.72,4.475392
2025-11-25 21:45:00,87186.72,87235.39,87143.39,87199.38,5.31808
2025-11-25 21:50:00,87199.38,87279.83,87149.0,87161.59,4.55792
2025-11-25 21:55:00,87161.59,87189.75,86983.28,87035.71,9.711333
2025-11-25 22:00:00,87035.71,87035.71,86696.45,86723.22,15.313886
2025-11-25 22:05:00,86723.22,86908.18,86629.0,86904.75,16.185322
2025-11-25 22:10:00,86904.75,86904.75,86580.58,86643.11,20.94258
2025-11-25 22:15:00,86643.11,86839.99,86630.75,86838.33,6.777287
2025-11-25 22:20:00,86838.33,87075.16,86838.33,87075.16,5.164268
2025-11-25 22:25:00,87075.16,87173.93,87056.82,87134.26,8.205796
2025-11-25 22:30:00,87134.26,87170.67,87060.01,87130.0,14.988122
2025-11-25 22:35:00,87130.0,87540.0,87126.04,87523.53,15.27332
2025-11-25 22:40:00,87523.53,87606.09,87311.91,87342.01,13.596606
2025-11-25 22:45:00,87342.01,87425.26,87213.0,87333.95,6.385739
2025-11-25 22:50:00,87333.95,87428.31,87251.0,87294.15,15.987501
2025-11-25 22:55:00,87294.15,87727.86,87285.61,87639.99,47.171062
2025-11-25 23:00:00,87639.99,87680.0,87401.41,87449.99,27.530823
2025-11-25 23:05:00,87449.99,87733.76,87449.99,87733.76,13.913492
2025-11-25 23:10:00,87733.76,87887.78,87650.0,87821.26,61.289393
2025-11-25 23:15:00,87821.26,87831.03,87650.0,87711.05,52.150624
2025-11-25 23:20:00,87711.05,87749.1,87555.2,87565.2,14.443466
2025-11-25 23:25:00,87565.2,87614.07,87504.86,87528.29,15.411277
2025-11-25 23:30:00,87528.29,87620.0,87463.01,87619.72,9.889043
2025-11-25 23:35:00,87619.72,87643.17,87423.3,87462.79,34.155686
2025-11-25 23:40:00,87462.79,87517.27,87414.25,87414.25,7.866865
2025-11-25 23:45:00,87414.25,87496.48,87376.38,87442.63,13.516364
2025-11-25 23:50:00,87442.63,87455.18,87331.67,87376.17,10.454269
2025-11-25 23:55:00,87376.17,87396.87,87331.0,87365.51,7.93723
2025-11-26 00:00:00,87365.51,87604.02,87355.62,87604.02,23.75172
2025-11-26 00:05:00,87604.02,87629.09,87483.44,87483.45,8.496969
2025-11-26 00:10:00,87483.45,87544.85,87450.01,87467.86,7.21522
2025-11-26 00:15:00,87467.86,87599.39,87374.85,87599.39,12.655607
2025-11-26 00:20:00,87599.39,87777.77,87541.01,87719.79,31.232265
2025-11-26 00:25:00,87719.79,87721.41,87524.31,87636.3,9.06838
2025-11-26 00:30:00,87636.3,87669.99,87601.27,87643.32,6.899958
2025-11-26 00:35:00,87643.32,87759.61,87473.83,87473.84,14.649958
2025-11-26 00:40:00,87473.84,87557.11,87393.8,87538.79,17.879811
2025-11-26 00:45:00,87538.79,87709.96,87531.24,87696.94,10.575469
2025-11-26 00:50:00,87696.94,87736.64,87603.02,87611.24,13.867479
2025-11-26 00:55:00,87611.24,87624.59,87493.0,87576.19,13.16943
2025-11-26 01:00:00,87576.19,87576.19,87400.51,87400.52,11.256241
2025-11-26 01:05:00,87400.52,87499.99,87333.7,87475.64,10.897855
2025-11-26 01:10:00,87475.64,87540.0,87417.01,87520.84,7.57165
2025-11-26 01:15:00,87520.84,87577.2,87475.63,87484.0,10.673604
2025-11-26 01:20:00,87484.0,87556.48,87459.0,87470.0,10.725677
2025-11-26 01:25:00,87470.0,87660.22,87430.0,87585.61,15.995944
2025-11-26 01:30:00,87585.61,87903.54,87544.69,87834.23,36.288578
2025-11-26 01:35:00,87834.23,88038.04,87831.18,88025.37,25.289065
2025-11-26 01:40:00,88025.37,88228.24,87988.44,88082.93,27.07705
2025-11-26 01:45:00,88082.93,88098.98,87926.82,87960.0,16.922868
2025-11-26 01:50:00,87960.0,88010.0,87895.43,87992.79,16.015129
2025-11-26 01:55:00,87992.79,87992.79,87860.98,87920.94,45.097334
2025-11-26 02:00:00,87920.94,87990.0,87890.0,87903.13,14.875808
2025-11-26 02:05:00,87903.13,87920.0,87832.01,87851.21,13.106797
2025-11-26 02:10:00,87851.21,88030.8,87851.21,87994.0,18.098869
2025-11-26 02:15:00,87994.0,88090.0,87923.0,87998.88,12.484015
2025-11-26 02:20:00,87998.88,87998.88,87810.77,87825.44,17.950995
2025-11-26 02:25:00,87825.44,87844.72,87765.0,87807.19,13.692471
2025-11-26 02:30:00,87807.19,87827.98,87661.17,87773.49,15.958027
2025-11-26 02:35:00,87773.49,87939.99,87761.0,87934.25,9.85311
2025-11-26 02:40:00,87934.25,87962.34,87852.01,87890.0,6.642678
2025-11-26 02:45:00,87890.0,87890.0,87746.22,87788.79,17.813758
2025-11-26 02:50:00,87788.79,87834.53,87780.64,87804.81,9.044642
2025-11-26 02:55:00,87804.81,87808.69,87673.01,87713.52,11.192777
2025-11-26 03:00:00,87713.52,87747.29,87664.01,87694.53,12.879216
2025-11-26 03:05:00,87694.53,87736.59,87691.38,87699.23,6.986504
2025-11-26 03:10:00,87699.23,87773.56,87678.01,87700.0,8.13692
2025-11-26 03:15:00,87700.0,87771.8,87653.43,87752.42,13.480068
2025-11-26 03:20:00,87752.42,87884.41,87742.54,87849.53,5.264416
2025-11-26 03:25:00,87849.53,87875.16,87805.47,87820.0,8.287875
2025-11-26 03:30:00,87820.0,87820.01,87454.01,87471.96,36.713654
2025-11-26 03:35:00,87471.96,87481.37,87351.64,87450.25,11.144043
