time,open,high,low,close,volume
2025-11-18 19:00:00,93329.99,93520.0,93225.0,93471.11,30.980216
2025-11-18 19:15:00,93471.11,93519.99,93340.13,93435.47,30.116896
2025-11-18 19:30:00,93435.47,93619.99,93190.01,93190.01,64.906289
2025-11-18 19:45:00,93190.01,93290.0,92990.0,93180.0,78.645118
2025-11-18 20:00:00,93180.0,93302.84,92924.05,93068.54,53.57561
2025-11-18 20:15:00,93068.54,93249.27,92991.47,93134.9,26.382394
2025-11-18 20:30:00,93134.9,93179.87,92753.0,92791.01,31.823577
2025-11-18 20:45:00,92791.01,92989.99,92654.0,92779.77,52.05614
2025-11-18 21:00:00,92779.77,93008.44,92652.03,92994.85,77.462479
2025-11-18 21:15:00,92994.85,93030.0,92851.42,92937.62,70.286342
2025-11-18 21:30:00,92937.62,92937.63,92601.24,92633.0,36.529283
2025-11-18 21:45:00,92633.0,92660.0,92455.3,92488.61,60.462795
2025-11-18 22:00:00,92488.61,93079.99,92486.43,93067.34,55.95631
2025-11-18 22:15:00,93067.34,93269.17,92983.49,93239.99,21.020755
2025-11-18 22:30:00,93239.99,93424.99,93239.99,93263.35,29.670223
2025-11-18 22:45:00,93263.35,93288.62,93101.67,93161.33,31.648974
2025-11-18 23:00:00,93161.33,93167.32,92732.0,92820.16,63.206264
2025-11-18 23:15:00,92820.16,92939.98,92750.0,92831.09,33.575517
2025-11-18 23:30:00,92831.09,93013.94,92800.01,92873.61,36.477444
2025-11-18 23:45:00,92873.61,93039.99,92750.05,92962.77,22.979657
2025-11-19 00:00:00,92962.77,92984.94,92501.01,92512.55,46.037809
2025-11-19 00:15:00,92512.55,92556.48,91953.8,92304.37,155.023355
2025-11-19 00:30:00,92304.37,92666.69,92060.01,92620.0,69.152817
2025-11-19 00:45:00,92620.0,92666.71,92415.0,92417.33,48.899566
2025-11-19 01:00:00,92417.33,92439.9,92027.4,92043.01,92.589625
2025-11-19 01:15:00,92043.01,92650.8,91947.38,92438.98,60.18553
2025-11-19 01:30:00,92438.98,92509.99,92200.01,92371.95,38.488134
2025-11-19 01:45:00,92371.95,92450.98,92158.0,92443.51,46.828032
2025-11-19 02:00:00,92443.51,92764.98,92330.57,92737.51,45.778246
2025-11-19 02:15:00,92737.51,92870.34,92279.0,92614.23,47.711472
2025-11-19 02:30:00,92614.23,92849.99,92580.01,92621.16,33.56593
2025-11-19 02:45:00,92621.16,92813.71,92538.12,92569.52,45.77849
2025-11-19 03:00:00,92569.52,92637.77,92334.64,92345.95,48.130513
2025-11-19 03:15:00,92345.95,92345.95,92157.28,92299.99,40.624799
2025-11-19 03:30:00,92299.99,92300.0,91748.57,91901.33,99.168041
2025-11-19 03:45:00,91901.33,92007.43,91669.47,91880.01,137.68099
2025-11-19 04:00:00,91880.01,91969.99,91705.01,91741.01,54.980009
2025-11-19 04:15:00,91741.01,91839.99,91605.2,91701.29,68.712681
2025-11-19 04:30:00,91701.29,91710.47,91342.89,91454.09,145.458676
2025-11-19 04:45:00,91454.09,91499.37,91164.27,91164.27,67.116585
2025-11-19 05:00:00,91164.27,91266.68,90860.48,90910.0,100.005905
2025-11-19 05:15:00,90910.0,91108.95,90820.0,90843.0,81.15422
2025-11-19 05:30:00,90843.0,90846.3,90342.0,90342.42,94.889479
2025-11-19 05:45:00,90342.42,90450.47,90029.74,90450.47,177.490307
2025-11-19 06:00:00,90450.47,90684.21,90270.0,90655.72,95.658706
2025-11-19 06:15:00,90655.72,90800.0,90480.01,90799.4,93.178995
2025-11-19 06:30:00,90799.4,91009.99,90799.4,90957.89,69.354382
2025-11-19 06:45:00,90957.89,91098.43,90805.01,90981.93,35.974274
2025-11-19 07:00:00,90981.93,91376.54,90946.0,91313.81,48.889363
2025-11-19 07:15:00,91313.81,91439.84,91163.23,91267.59,49.254556
2025-11-19 07:30:00,91267.59,91780.67,91177.0,91749.8,61.015652
2025-11-19 07:45:00,91749.8,92011.65,91720.0,91854.5,86.723756
2025-11-19 08:00:00,91854.5,91893.25,91670.0,91780.0,37.580627
2025-11-19 08:15:00,91780.0,91945.08,91619.93,91917.61,79.99971
2025-11-19 08:30:00,91917.61,91917.61,91495.25,91595.81,43.264328
2025-11-19 08:45:00,91595.81,91595.81,91320.31,91467.08,76.996891
2025-11-19 09:00:00,91467.08,91500.0,91071.01,91341.65,78.474364
2025-11-19 09:15:00,91341.65,91410.0,91118.43,91289.99,96.991288
2025-11-19 09:30:00,91289.99,91507.3,91289.99,91450.13,45.042229
2025-11-19 09:45:00,91450.13,91513.72,91276.59,91513.66,41.18385
2025-11-19 10:00:00,91513.66,91697.99,91483.25,91520.0,52.260891
2025-11-19 10:15:00,91520.0,91604.79,91352.0,91497.01,42.624854
2025-11-19 10:30:00,91497.01,91517.94,91398.33,91498.11,33.133938
2025-11-19 10:45:00,91498.11,91498.11,91230.0,91310.03,33.927082
2025-11-19 11:00:00,91310.03,91642.47,91310.02,91642.47,42.985221
2025-11-19 11:15:00,91642.47,91782.51,91550.0,91550.0,74.206007
2025-11-19 11:30:00,91550.0,91613.21,91465.0,91573.35,43.953181
2025-11-19 11:45:00,91573.35,91588.56,91326.73,91409.74,36.646755
2025-11-19 12:00:00,91409.74,91590.97,91337.3,91423.3,43.541572
2025-11-19 12:15:00,91423.3,91455.93,91210.0,91350.0,35.46331
2025-11-19 12:30:00,91350.0,91506.56,91310.0,91454.79,42.709155
2025-11-19 12:45:00,91454.79,91865.51,91432.0,91774.58,70.102154
2025-11-19 13:00:00,91774.58,91790.0,91550.0,91609.01,34.264462
2025-11-19 13:15:00,91609.01,91797.16,91581.0,91780.0,42.236161
2025-11-19 13:30:00,91780.0,91898.24,91349.0,91483.9,92.200234
2025-11-19 13:45:00,91483.9,91537.34,91225.69,91398.21,121.684617
2025-11-19 14:00:00,91398.21,91539.99,91138.9,91487.69,83.616733
2025-11-19 14:15:00,91487.69,91510.85,91044.82,91119.93,114.520047
2025-11-19 14:30:00,91119.93,91855.0,91102.17,91783.35,144.92893
2025-11-19 14:45:00,91783.35,91858.95,91492.0,91708.77,106.047152
2025-11-19 15:00:00,91708.77,92332.44,91697.19,92030.0,134.789791
2025-11-19 15:15:00,92030.0,92385.65,91126.0,91236.0,129.815128
2025-11-19 15:30:00,91236.0,91249.99,90571.43,90696.74,156.593288
2025-11-19 15:45:00,90696.74,90704.53,89862.01,89941.65,276.196762
2025-11-19 16:00:00,89941.65,90222.4,89895.0,90119.99,113.152047
2025-11-19 16:15:00,90119.99,90230.0,89602.0,89694.48,117.963785
2025-11-19 16:30:00,89694.48,89867.34,89461.54,89709.99,99.190654
2025-11-19 16:45:00,89709.99,89937.79,89470.01,89902.29,91.266196
2025-11-19 17:00:00,89902.29,90125.0,89342.5,89361.24,126.212209
2025-11-19 17:15:00,89361.24,89655.14,89312.0,89532.16,83.168933
2025-11-19 17:30:00,89532.16,89597.88,88904.77,89340.0,191.360333
2025-11-19 17:45:00,89340.0,89569.99,89087.01,89512.52,117.242219
2025-11-19 18:00:00,89512.52,89736.69,89311.0,89660.0,92.700839
2025-11-19 18:15:00,89660.0,89708.4,88844.4,89067.52,116.739235
2025-11-19 18:30:00,89067.52,89315.99,88881.01,88906.44,84.549298
2025-11-19 18:45:00,88906.44,89300.0,88800.0,89249.17,92.929898
2025-11-19 19:00:00,89249.17,89379.99,89013.9,89157.1,72.865081
2025-11-19 19:15:00,89157.1,89219.85,88863.0,88954.46,69.968515
2025-11-19 19:30:00,88954.46,89034.71,88694.0,88729.23,83.996083
2025-11-19 19:45:00,88729.23,89110.0,88637.9,88889.34,70.084626
2025-11-19 20:00:00,88889.34,88940.62,88611.72,88728.75,56.225472
