time,open,high,low,close,volume
2025-09-28 20:00:00,110327.06,112344.48,110292.0,112168.35,1224.48018664788
2025-09-29 00:00:00,112168.35,112320.96,111584.71,111870.03,823.997948796
2025-09-29 04:00:00,111870.03,111904.6,111554.37,111873.49,752.83384789028
2025-09-29 08:00:00,111873.49,112435.93,111873.48,112102.31,864.07290546262
2025-09-29 12:00:00,112102.31,114247.29,111905.01,113809.02,3290.76848926744
2025-09-29 16:00:00,113809.02,114378.34,113449.0,114247.86,1343.52914388792
2025-09-29 20:00:00,114247.86,114408.7,114009.64,114304.79,743.76000467618
2025-09-30 00:00:00,114304.79,114781.8,114038.75,114373.08,1613.1235820994
2025-09-30 04:00:00,114373.08,114373.09,113590.56,113712.05,1083.05070348168
2025-09-30 08:00:00,113712.05,113751.85,112663.02,113058.01,1997.45266996514
2025-09-30 12:00:00,113058.01,113682.89,112854.0,113110.86,2242.18189688264
2025-09-30 16:00:00,113110.86,114567.84,112798.25,114349.42,1191.10116007952
2025-09-30 20:00:00,114349.42,114761.08,113760.66,114042.01,695.08691593228
2025-10-01 00:00:00,114042.01,114549.36,113959.01,114182.45,449.41395932394
2025-10-01 04:00:00,114182.45,114739.35,114138.26,114538.76,954.18312933892
2025-10-01 08:00:00,114538.76,116785.96,114480.68,116782.18,3109.3932508097
2025-10-01 12:00:00,116782.18,117659.84,116362.18,117414.94,2281.79007993788
2025-10-01 16:00:00,117414.94,118200.0,116734.35,117434.61,1723.8704475032
2025-10-01 20:00:00,117434.61,118657.67,117167.15,118598.52,1126.94999781448
2025-10-02 00:00:00,118598.52,119450.0,118376.15,118712.3,2276.74666919748
2025-10-02 04:00:00,118712.3,118906.63,118276.0,118475.37,1252.70816328238
2025-10-02 08:00:00,118475.37,118906.81,118342.2,118756.26,927.74726136786
2025-10-02 12:00:00,118756.26,119924.66,118517.61,119924.65,2997.67988329002
2025-10-02 16:00:00,119924.65,121017.54,119346.88,120826.16,2706.8489500408
2025-10-02 20:00:00,120826.16,120912.35,120069.67,120540.27,966.58954480784
2025-10-03 00:00:00,120540.27,120557.27,119811.44,120213.03,1053.33125511492
2025-10-03 04:00:00,120213.03,120315.99,119600.01,119626.83,889.72703929706
2025-10-03 08:00:00,119626.83,120496.59,119232.78,120314.02,1753.16440144078
2025-10-03 12:00:00,120314.02,122378.75,119876.0,122262.92,3232.5651594916
2025-10-03 16:00:00,122262.92,123888.87,121500.0,122665.84,5317.64526972196
2025-10-03 20:00:00,122665.84,122742.85,122000.01,122243.01,769.76845392704
2025-10-04 00:00:00,122243.01,122340.91,121683.79,122249.52,1004.26913429656
2025-10-04 04:00:00,122249.52,122809.24,122222.0,122325.47,686.7147956271
2025-10-04 08:00:00,122325.47,122538.1,121964.51,121980.0,645.81771561928
2025-10-04 12:00:00,121980.0,122512.14,121703.41,121790.99,1039.8181253444
2025-10-04 16:00:00,121790.99,121969.64,121519.28,121969.64,622.88611691006
2025-10-04 20:00:00,121969.64,122425.02,121879.4,122408.08,450.94969553538
2025-10-05 00:00:00,122408.08,124364.61,122145.0,123775.01,2226.47547222986
2025-10-05 04:00:00,123775.01,125728.35,123732.98,124736.19,3510.31643775908
2025-10-05 08:00:00,124736.19,124875.88,122523.0,123476.24,3260.5233839802
2025-10-05 12:00:00,123476.24,123476.25,122701.67,122829.67,1281.13970403878
2025-10-05 16:00:00,122829.67,123493.99,122325.42,122598.62,1365.51334675942
2025-10-05 20:00:00,122598.62,123568.62,122475.0,123478.96,774.00419258962
2025-10-06 00:00:00,123478.96,124366.88,123080.21,123844.0,1945.41735251464
2025-10-06 04:00:00,123844.0,124176.37,123277.61,123403.81,1129.29063475248
2025-10-06 08:00:00,123403.81,124556.73,123403.81,124216.52,1186.36711233214
