timestamp,datetime,open,high,low,close,volume,quoteVolume
1787194620000,2026-08-20T02:57:00.000Z,69338.3,69343.2,69274.9,69276.5,35.5256,
1787194800000,2026-08-20T03:00:00.000Z,69276.5,69285.4,69151.4,69191.1,228.9074,
1787194980000,2026-08-20T03:03:00.000Z,69191.1,69191.2,69131.6,69161.7,56.7511,
1787195160000,2026-08-20T03:06:00.000Z,69161.7,69161.7,69038.8,69042.1,89.0973,
1787195340000,2026-08-20T03:09:00.000Z,69042.1,69073.6,68888,68894.1,505.5825,
1787195520000,2026-08-20T03:12:00.000Z,68894.1,69016.5,68888,68971,160.4091,
1787195700000,2026-08-20T03:15:00.000Z,68971,69097,68961.1,69068.3,92.6674,
1787195880000,2026-08-20T03:18:00.000Z,69068.3,69192.1,69046.5,69132.3,75.0373,
1787196060000,2026-08-20T03:21:00.000Z,69132.3,69144.8,69020,69032.4,58.4691,
1787196240000,2026-08-20T03:24:00.000Z,69032.4,69032.5,68928.4,68928.4,75.9618,
1787196420000,2026-08-20T03:27:00.000Z,68928.4,69015.9,68924.1,68955.3,91.8061,
1787196600000,2026-08-20T03:30:00.000Z,68955.3,69092.1,68955.3,69067.7,67.1725,
1787196780000,2026-08-20T03:33:00.000Z,69067.7,69118.4,69050,69084,75.8083,
1787196960000,2026-08-20T03:36:00.000Z,69084,69136.6,69047.3,69070.8,55.0726,
1787197140000,2026-08-20T03:39:00.000Z,69070.8,69079.9,69052.7,69071,40.796,
1787197320000,2026-08-20T03:42:00.000Z,69071,69202,69065.4,69183.4,108.4979,
1787197500000,2026-08-20T03:45:00.000Z,69183.4,69337.5,69171.3,69223.9,172.5504,
1787197680000,2026-08-20T03:48:00.000Z,69223.9,69250.5,69172.8,69172.9,36.9679,
1787197860000,2026-08-20T03:51:00.000Z,69172.9,69239.9,69172.8,69197,33.064,
1787198040000,2026-08-20T03:54:00.000Z,69197,69198.5,69146.5,69155.1,26.6622,
1787198220000,2026-08-20T03:57:00.000Z,69155.1,69199.4,69149.2,69178.4,20.707,
1787198400000,2026-08-20T04:00:00.000Z,69178.4,69222.1,69150,69211.9,37.5527,
1787198580000,2026-08-20T04:03:00.000Z,69211.9,69278,69211.9,69253.3,34.473,
1787198760000,2026-08-20T04:06:00.000Z,69253.3,69330,69253.2,69285.6,43.3551,
1787198940000,2026-08-20T04:09:00.000Z,69285.6,69374.7,69284.2,69338.3,74.3056,
1787199120000,2026-08-20T04:12:00.000Z,69338.3,69364.2,69325.2,69356.9,54.2393,
1787199300000,2026-08-20T04:15:00.000Z,69356.9,69366,69316.8,69366,23.8999,
1787199480000,2026-08-20T04:18:00.000Z,69366,69368,69311.8,69330.2,54.3528,
1787199660000,2026-08-20T04:21:00.000Z,69330.2,69348.9,69274.4,69304.8,50.9745,
1787199840000,2026-08-20T04:24:00.000Z,69304.8,69372.9,69303.2,69349.5,35.1236,
1787200020000,2026-08-20T04:27:00.000Z,69349.5,69405.3,69332.7,69347.7,58.7672,
1787200200000,2026-08-20T04:30:00.000Z,69347.7,69347.7,69235.4,69237.4,82.432,
1787200380000,2026-08-20T04:33:00.000Z,69237.4,69262.5,69214,69249.1,49.0834,
1787200560000,2026-08-20T04:36:00.000Z,69249.1,69293.7,69240.5,69283.4,12.4634,
1787200740000,2026-08-20T04:39:00.000Z,69283.4,69368.6,69246.2,69366.7,22.4804,
1787200920000,2026-08-20T04:42:00.000Z,69366.7,69366.7,69314.1,69334.6,35.4119,
1787201100000,2026-08-20T04:45:00.000Z,69334.6,69368.6,69329,69365.4,22.181,
1787201280000,2026-08-20T04:48:00.000Z,69365.4,69450,69333,69448.5,59.9554,
1787201460000,2026-08-20T04:51:00.000Z,69448.5,69599.7,69414.1,69527.3,248.0052,
1787201640000,2026-08-20T04:54:00.000Z,69527.3,69527.3,69479.8,69485.8,35.044,
1787201820000,2026-08-20T04:57:00.000Z,69485.8,69490,69469.9,69469.9,47.2109,
1787202000000,2026-08-20T05:00:00.000Z,69469.9,69506.8,69469.9,69488.8,45.9995,
1787202180000,2026-08-20T05:03:00.000Z,69488.8,69488.8,69452.4,69473.1,36.5926,
1787202360000,2026-08-20T05:06:00.000Z,69473.1,69540,69473.1,69498.2,32.1743,
1787202540000,2026-08-20T05:09:00.000Z,69498.2,69508.8,69485.1,69485.1,38.8121,
1787202720000,2026-08-20T05:12:00.000Z,69485.1,69485.1,69438.5,69448.3,45.1178,
1787202900000,2026-08-20T05:15:00.000Z,69448.3,69535.7,69422.4,69527.4,34.4597,
1787203080000,2026-08-20T05:18:00.000Z,69527.4,69582.3,69511.4,69515.8,46.7837,
1787203260000,2026-08-20T05:21:00.000Z,69515.8,69598.9,69515.8,69598.9,48.8993,
1787203440000,2026-08-20T05:24:00.000Z,69598.9,69647.1,69591.8,69621.3,103.6586,
1787203620000,2026-08-20T05:27:00.000Z,69621.3,69643.3,69555.7,69557,41.7767,
1787203800000,2026-08-20T05:30:00.000Z,69557,69600.9,69543.1,69579.2,30.5061,
1787203980000,2026-08-20T05:33:00.000Z,69579.2,69600,69542.5,69600,19.2783,
1787204160000,2026-08-20T05:36:00.000Z,69600,69606.9,69534.4,69543.6,31.9651,
1787204340000,2026-08-20T05:39:00.000Z,69543.6,69543.7,69502.1,69516.6,76.2093,
1787204520000,2026-08-20T05:42:00.000Z,69516.6,69540.5,69516.6,69532.8,31.1713,
1787204700000,2026-08-20T05:45:00.000Z,69532.8,69537.5,69400,69400.9,101.3617,
1787204880000,2026-08-20T05:48:00.000Z,69400.9,69448.2,69366.8,69420.2,92.5711,
1787205060000,2026-08-20T05:51:00.000Z,69420.2,69420.3,69350.9,69370.1,31.0965,
1787205240000,2026-08-20T05:54:00.000Z,69370.1,69378,69337.7,69356.9,33.8371,
1787205420000,2026-08-20T05:57:00.000Z,69356.9,69399.9,69342.2,69393,18.9021,
1787205600000,2026-08-20T06:00:00.000Z,69393,69400,69344,69380,41.4242,
1787205780000,2026-08-20T06:03:00.000Z,69380,69400,69338.6,69400,80.069,
1787205960000,2026-08-20T06:06:00.000Z,69400,69406.8,69360.2,69371.4,39.8851,
1787206140000,2026-08-20T06:09:00.000Z,69371.4,69412,69347.1,69412,40.1498,
1787206320000,2026-08-20T06:12:00.000Z,69412,69424.5,69353,69353,62.3752,
1787206500000,2026-08-20T06:15:00.000Z,69353,69442,69321.9,69438.9,44.0925,
1787206680000,2026-08-20T06:18:00.000Z,69438.9,69518.5,69359,69517.9,82.6297,
1787206860000,2026-08-20T06:21:00.000Z,69517.9,69659,69514.1,69618.9,111.2221,
1787207040000,2026-08-20T06:24:00.000Z,69618.9,69671.2,69618,69620.5,92.5204,
1787207220000,2026-08-20T06:27:00.000Z,69620.5,69624.3,69524.1,69572.1,124.9572,
1787207400000,2026-08-20T06:30:00.000Z,69572.1,69678,69565,69678,60.6321,
1787207580000,2026-08-20T06:33:00.000Z,69678,69752.1,69605.4,69711.6,281.6912,
1787207760000,2026-08-20T06:36:00.000Z,69711.6,69715.9,69651.2,69699.9,100.3949,
1787207940000,2026-08-20T06:39:00.000Z,69699.9,69768.6,69676.7,69744.3,75.4723,
1787208120000,2026-08-20T06:42:00.000Z,69744.3,69763.9,69704.5,69747.4,46.1762,
1787208300000,2026-08-20T06:45:00.000Z,69747.4,69888,69743.1,69791.3,402.7988,
1787208480000,2026-08-20T06:48:00.000Z,69791.3,69864,69791.3,69809.3,86.6275,
1787208660000,2026-08-20T06:51:00.000Z,69809.3,69842,69794,69829,49.5679,
1787208840000,2026-08-20T06:54:00.000Z,69829,69829.1,69770.5,69800.8,58.3956,
1787209020000,2026-08-20T06:57:00.000Z,69800.8,69821.6,69800.7,69817.3,24.0698,
1787209200000,2026-08-20T07:00:00.000Z,69817.3,69817.3,69782.3,69798.4,37.9862,
