time_ms,time_iso,open,high,low,close,volume_base,volume_quote
1772424000000,2026-03-02T04:00:00.000Z,66782.3,66943.3,66587.1,66829.3,1463.6903,97699245.6718
1772427600000,2026-03-02T05:00:00.000Z,66829.3,66962.6,66517.4,66696.2,1207.6467,80615853.42527
1772431200000,2026-03-02T06:00:00.000Z,66696.2,66705.7,66020.5,66175.9,1839.69,121965939.74815
1772434800000,2026-03-02T07:00:00.000Z,66175.9,66182.5,65515.9,65988.5,2339.0472,153887735.39889
1772438400000,2026-03-02T08:00:00.000Z,65988.5,66272.6,65623.5,66252.2,2477.045,163359785.83619
1772442000000,2026-03-02T09:00:00.000Z,66252.2,66695.1,66130.6,66134.1,2200.9172,146105783.73451
1772445600000,2026-03-02T10:00:00.000Z,66134.1,66352.1,66041,66279.2,1088.3304,72025336.61384
1772449200000,2026-03-02T11:00:00.000Z,66279.2,66443.6,65967.5,66323.8,1801.8591,119234565.37116
1772452800000,2026-03-02T12:00:00.000Z,66323.8,66356.6,65873.9,65926.1,1151.76,76081410.36584
1772456400000,2026-03-02T13:00:00.000Z,65926.1,66120.2,65314.5,65408.3,2633.6965,172991450.54693
1772460000000,2026-03-02T14:00:00.000Z,65408.3,67184.1,65222,67128.4,6672.3711,442613499.28504
1772463600000,2026-03-02T15:00:00.000Z,67128.4,69563.7,66935.2,69083.8,13078.5731,896149065.56449
1772467200000,2026-03-02T16:00:00.000Z,69083.8,70071,68880.2,69381,7282.7199,506401243.11371
1772470800000,2026-03-02T17:00:00.000Z,69381,69540,68745.8,69155.6,3515.9646,243049805.74157
1772474400000,2026-03-02T18:00:00.000Z,69155.6,69246.3,68687.2,68845,2136.7446,147397270.44429
1772478000000,2026-03-02T19:00:00.000Z,68845,69013.7,68533.3,68930.7,2127.0867,146283400.29669
1772481600000,2026-03-02T20:00:00.000Z,68930.7,69470,68543,69061.1,2070.2963,142946739.82813
1772485200000,2026-03-02T21:00:00.000Z,69061.1,69500,68953.7,69367.1,1175.9445,81485976.19374
1772488800000,2026-03-02T22:00:00.000Z,69367.1,69450,69092.1,69396.4,962.3022,66668782.3297
1772492400000,2026-03-02T23:00:00.000Z,69396.4,69445,68700,68788.6,1484.7957,102376340.441
1772496000000,2026-03-03T00:00:00.000Z,68788.6,69124.8,68601,69047.4,1326.5641,91365349.24473
1772499600000,2026-03-03T01:00:00.000Z,69047.4,69230.9,68708,68717.6,897.1215,61839347.18639
1772503200000,2026-03-03T02:00:00.000Z,68717.6,68734.3,68173.8,68474.1,2051.0302,140369741.62668
1772506800000,2026-03-03T03:00:00.000Z,68474.1,68512.5,68188,68344,798.4088,54565688.3242
1772510400000,2026-03-03T04:00:00.000Z,68344,68419.2,68004.5,68092.7,1257.0636,85749973.66928
1772514000000,2026-03-03T05:00:00.000Z,68092.7,68537,67815.4,67909.4,2374.1055,161826595.29038
1772517600000,2026-03-03T06:00:00.000Z,67909.4,68187.9,67760.2,68075.4,1842.6317,125202566.1952
1772521200000,2026-03-03T07:00:00.000Z,68075.4,68240,67914.1,68139.7,1338.7678,91189937.18682
1772524800000,2026-03-03T08:00:00.000Z,68139.7,68284,66863.8,66979.8,4647.4245,313508254.28078
1772528400000,2026-03-03T09:00:00.000Z,66979.8,67166.6,66287.9,66625,4242.7477,283031171.38513
1772532000000,2026-03-03T10:00:00.000Z,66625,66990,66417.3,66837.9,2142.9924,142863205.93644
1772535600000,2026-03-03T11:00:00.000Z,66837.9,67138.3,66735.4,67003.6,2021.2736,135344795.78612
1772539200000,2026-03-03T12:00:00.000Z,67003.6,67943.8,67003.6,67360,3519.7384,237491906.91406
1772542800000,2026-03-03T13:00:00.000Z,67360,67405.7,66583.5,66893.2,2912.1247,194973405.76094
1772546400000,2026-03-03T14:00:00.000Z,66893.2,67553.3,66106.4,66536.7,5818.9936,388697751.68368
1772550000000,2026-03-03T15:00:00.000Z,66536.7,67800,66418.2,67689.4,4944.2842,332224458.63467
1772553600000,2026-03-03T16:00:00.000Z,67689.4,68969,67443.3,68133.7,8240.3993,562085053.5757
1772557200000,2026-03-03T17:00:00.000Z,68133.7,68363.8,67582.4,68273.7,2813.5614,191320493.36853
1772560800000,2026-03-03T18:00:00.000Z,68273.7,68887.8,67933.2,68585,2625.9784,179803522.96308
1772564400000,2026-03-03T19:00:00.000Z,68585,68837.2,68268,68394.6,2215.5616,151882687.83199
1772568000000,2026-03-03T20:00:00.000Z,68394.6,68550,68041,68221.1,1712.021,116873434.81105
1772571600000,2026-03-03T21:00:00.000Z,68221.1,68221.1,67781.6,67972.3,1378.5012,93690348.05965
1772575200000,2026-03-03T22:00:00.000Z,67972.3,68488,67972.3,68265.1,1467.4924,100208796.09412
1772578800000,2026-03-03T23:00:00.000Z,68265.1,68828.1,68203.2,68291.5,2008.7078,137634476.20115
1772582400000,2026-03-04T00:00:00.000Z,68291.5,68377.7,67818.8,68057.4,1329.1144,90507553.68888
1772586000000,2026-03-04T01:00:00.000Z,68057.4,68867.5,67914.1,68374.9,2197.6377,150360745.55495
1772589600000,2026-03-04T02:00:00.000Z,68374.9,68411.3,67927,68279,1316.941,89770766.03376
1772593200000,2026-03-04T03:00:00.000Z,68279,68344.1,67360,67700.6,3100.7898,209999641.78074
1772596800000,2026-03-04T04:00:00.000Z,67700.6,67925,67420,67755.1,2131.5845,144233479.07735
1772600400000,2026-03-04T05:00:00.000Z,67755.1,68351,67645.2,68175.4,1606.5598,109258822.93613
1772604000000,2026-03-04T06:00:00.000Z,68175.4,68650,68002.8,68468.5,1652.1246,112872777.65764
1772607600000,2026-03-04T07:00:00.000Z,68468.5,69600,68314.7,69457.4,3828.7389,264452144.54856
1772611200000,2026-03-04T08:00:00.000Z,69457.4,71160.7,69102.8,70985.1,9777.6069,686292939.22657
1772614800000,2026-03-04T09:00:00.000Z,70985.1,71867.5,70683.6,71477.3,8363.6408,596619316.85239
1772618400000,2026-03-04T10:00:00.000Z,71477.3,71850,71150.1,71291.1,2820.7682,201553688.47042
1772622000000,2026-03-04T11:00:00.000Z,71291.1,71450,70880,71066.1,2268.8111,161360069.09362
1772625600000,2026-03-04T12:00:00.000Z,71066.1,71322.4,70541.9,71303.3,3359.431,238151908.99143
1772629200000,2026-03-04T13:00:00.000Z,71303.3,71585.9,71166.8,71438.7,2687.0678,191787556.51555
1772632800000,2026-03-04T14:00:00.000Z,71438.7,72612.7,71245.7,71573,10037.0157,721245582.62369
1772636400000,2026-03-04T15:00:00.000Z,71573,73438.1,71539,73348.3,9056.7905,657204118.84671
1772640000000,2026-03-04T16:00:00.000Z,73348.3,73478.1,72483,73241.3,4099.6768,299446914.41799
1772643600000,2026-03-04T17:00:00.000Z,73241.3,73715.7,72880.2,73166.4,3908.7751,286426111.86431
1772647200000,2026-03-04T18:00:00.000Z,73166.4,73653.4,72844.2,73639.4,1983.4313,145326290.38094
1772650800000,2026-03-04T19:00:00.000Z,73639.4,74031.8,73467.2,73574,3026.2845,223185001.35465
1772654400000,2026-03-04T20:00:00.000Z,73574,73666.8,72949,72967.6,1519.6175,111393216.10069
1772658000000,2026-03-04T21:00:00.000Z,72967.6,73272.1,72823.8,73255.4,1166.795,85239155.90342
